本年度违规,本年度违规次数,资产负债率,有形资产带息债务比,有形资产负债率,市净率母公司,综合杠杆,每股企业自由现金流量,第一大股东持股比率,成本费用利润率,留存收益资产比,总资产周转率,流动资产周转率,Z值,风险值
1,2,0.259009,0.26286,0.288445,2.510828,4.209986,-0.056334,27.92,0.11435,0.174955,0.19256,0.419955,4.121111,5.115
0,0,0.231862,0.037018,0.227737,2.46931,1.055504,0.196675,29,0.126417,0.451759,0.654034,1.040623,4.967003,4.387
1,2,0.596614,0.416312,0.628818,5.081485,2.130859,-0.24928,18.05,0.053778,0.059846,0.353314,0.970226,1.482322,2.902
1,3,0.655794,0.488425,0.662571,1.629895,1.316822,-0.747519,19.39,0.126247,0.09788,0.738108,2.099438,1.421169,5.532
1,2,0.6121,0.528802,0.733741,2.754376,1.299284,-0.246806,24.79,0.10837,0.064631,0.321149,0.524902,1.123635,4.253
0,0,0.563246,0.092674,0.241763,4.950135,1.159414,-0.044556,25,0.13198,0.1726,0.583843,1.286801,2.801291,4.064
1,3,0.349472,0.3713,0.52054,2.610443,1.373564,-0.219507,12.35,0.140774,0.106104,1.185729,3.590963,2.672777,4.72
1,3,0.329143,0.216962,0.526775,4.638688,1.185249,-0.132015,22.13,0.080145,0.187362,0.896597,1.839625,3.681498,4.412
0,0,0.233449,0.060839,0.222941,11.152505,1.083805,0.088141,50.27,0.148575,0.21659,0.849386,1.349084,15.22929,3.484
0,0,0.160376,0.175689,0.270541,5.364765,1.019161,-0.222139,29.16,0.285522,0.406045,0.920518,1.690602,14.700805,3.768
1,1,0.30094,0.182017,0.437226,2.459188,1.041629,0.178134,53.42,0.117408,0.323157,1.425951,2.742538,5.731869,3.514
1,2,0.160871,0.005117,0.473931,13.28037,1.027611,-0.019703,18.86,0.522848,-0.033188,0.064704,0.169418,7.083585,4.802
1,6,0.231485,0.274369,0.42288,3.79418,1.652338,-1.969204,27.4,0.120864,-0.01308,0.68727,2.656578,6.163995,4.593
0,0,0.563235,0.277865,0.64389,4.726298,1.1061995,-0.689868,15.6,0.028994,0.061653,0.27249,0.612814,1.17591,3.733
1,4,0.68176,0.460542,0.718742,2.947079,2.550725,-0.308989,43.14,0.0962,0.094287,0.284265,0.574509,0.966388,3.37
1,3,0.529779,0.133057,0.318441,2.756904,1.146496,-0.036389,29.97,-0.094803,0.26776,0.294981,0.409281,2.650196,3.577
1,2,0.272144,0.181759,0.429871,2.323614,1.130363,-0.055465,19.03,0.104417,0.203874,0.377192,0.831921,3.061726,4.41
1,1,0.314045,0.19307,0.329242,2.927222,1.104379,-0.289068,24.75,0.172812,0.201883,0.688938,1.816464,2.632867,2.837
1,3,0.425832,0.223458,0.52394,3.096979,1.072842,-0.254559,15.2,0.096893,0.133993,0.7923,1.65762,2.169557,3.329
0,0,0.518877,0.251772,0.385623,2.118898,1.298754,0.041468,29.12,0.07298,0.08025,0.472907,0.881319,1.756483,4.94
0,0,0.177395,0.002022,0.180831,4.085983,0.81856,0.019651,37.99,0.262732,0.08249,0.43894,0.831598,4.325066,3.987
0,0,0.353559,0.005346,0.313345,3.363924,1.12422,-0.060626,23.24,0.111269,0.177699,0.835943,1.418679,4.863417,4.4
1,1,0.678613,0.000134,0.660192,3.134269,0.855813,-0.215563,58.33,0.063854,0.229783,0.472105,0.585128,1.697785,3.498
0,0,0.132387,0.005011,0.065906,6.582339,0.721411,0.157187,26.03,0.009116,0.049787,0.72219,1.790816,15.311072,4.047
0,0,0.330102,0.163323,0.35132,1.130725,1.066341,-0.967531,54.67,0.540014,0.614292,0.471828,0.523005,7.746873,3.231
1,5,0.494556,0.328663,0.522966,2.854512,2.33001,-0.413873,62.05,1.061493,0.226097,0.12219,0.196314,1.722697,3.737
0,0,0.196405,0.02761,0.207189,3.787213,1.050785,-0.894192,38.32,0.159338,0.288354,0.84272,1.135773,7.423005,4.259
0,0,0.484765,0.34353,0.505518,2.712558,1.433462,-0.213147,31.25,0.050115,0.084087,0.536723,1.469267,2.135984,4.159
1,2,0.286771,0.175744,0.251832,4.626216,1.1061995,0.026811,24.39,0.031895,0.180489,0.23285,0.569848,6.358765,4.549
1,3,0.834541,0.540457,0.831887,11.389952,1.1061995,0.090608,13.74,-0.014452,-0.098772,0.682455,1.567073,0.922629,4.071
1,3,0.791216,0.264076,0.412218,4.668329,1.980654,-0.013501,19.8,0.04154,0.022332,0.785074,0.942429,1.114259,2.529
0,0,0.664229,0.631439,0.750948,6.55732,4.816211,0.049367,15.66,0.056552,-0.035283,0.286356,0.688836,1.73173,2.818
1,5,0.583593,0.393949,0.517869,3.778664,10.220831,0.17351,28.98,0.0179,0.108164,0.451662,1.108389,1.416783,4.637
1,8,0.213806,0.107475,0.291534,2.56991,1.161329,-0.481699,17.02,0.258831,0.091931,0.194647,0.381945,2.535751,3.944
0,0,0.38691,0.421561,0.583215,8.210206,1.084547,-0.21495,34.43,0.283757,0.338048,0.487598,1.032448,4.526798,2.934
1,3,0.469745,0.494141,0.579986,8.274177,1.214355,-0.271045,12.23,0.239143,-0.048286,0.193912,0.447325,2.372689,4.871
0,0,0.543325,0.300267,0.696795,4.38223,1.221592,-0.224219,16.4,0.095407,0.084542,0.364339,0.716256,2.547943,4.322
1,2,0.79867,1.932524,2.685497,30.908973,1.345885,0.09289,65.38,-0.200749,0.049307,0.600209,2.077226,0.917347,3.826
0,0,0.410656,0.141832,0.426017,4.039775,5.194506,-0.172132,21.53,0.003186,0.142121,0.950495,1.29345,2.758671,3.63
1,3,0.983932,0.000419,0.349215,3.835098,1.017572,-0.008268,20.3,0.162426,-2.642221,0.82326,1.071248,-9.291104,4.443
1,1,0.550726,0.350972,0.516102,5.994635,1.811764,-0.088897,51.33,0.094618,0.03705,0.211111,0.430743,1.198815,2.942
0,0,0.176405,0.048056,0.259936,2.768488,1.008757,-0.114868,30.97,0.292899,0.408005,0.362552,0.835747,6.618182,4.755
1,1,0.222205,0.097197,0.220031,9.831545,0.800271,-0.062119,23.65,0.049275,-0.002039,0.258904,0.914825,16.347552,3.88
1,2,0.266325,0.00801,0.231309,3.307993,1.1061995,-0.551939,28.99,-0.158124,0.046089,0.705068,0.985263,6.660281,5.425
1,4,0.472115,0.289827,0.466927,2.785248,1.744657,-1.121177,20.32,0.028751,0.083243,0.312891,0.583213,1.995926,5.186
1,2,0.144647,0.085565,0.146399,7.31581,1.039498,-0.035178,11.27,0.174604,0.13563,0.533967,1.257429,27.399518,2.994
1,3,0.210609,0.113307,0.20999,9.385207,1.732708,-0.015439,14.8,0.088144,-0.512026,0.398014,1.092463,16.053021,3.024
0,0,0.678898,0.490426,0.681217,5.295902,5.717428,0.059473,46.85,0.009959,0.065158,0.36273,1.104361,1.524552,3.879
1,1,0.55395,0.252949,0.568138,3.734063,1.1061995,-0.870342,30.21,0.023147,0.11595,0.312187,0.758126,1.314766,1.963
1,4,0.530966,0.272889,0.528209,9.805231,1.015869,-0.117481,16.83,-0.025249,-0.183871,0.275984,0.675071,3.242346,2.988
0,0,0.155698,0.002906,0.199364,14.717784,2.952898,0.006645,14.56,0.038159,0.366299,0.273465,0.345418,31.300142,4.086
1,2,0.526715,0.263725,0.489831,3.31229,1.11912,-0.749645,19.72,0.09985,0.114398,0.71129,1.130696,2.290573,1.814
1,4,0.462543,0.47038,0.494668,2.184045,1.356,0.036081,19.83,0.147915,0.236712,0.285776,0.549265,2.008657,4.19
1,2,0.159571,0.061649,0.19391,4.207766,0.992629,0.807111,26.53,0.281763,0.316911,0.534284,0.862544,11.443166,2.383
1,2,0.57134,0.276822,0.596141,3.261734,1.18714,-0.227716,33.96,0.102583,0.151849,1.35376,2.025587,2.714142,3.643
1,1,0.309696,0.016279,0.20026,7.375277,1.929266,-0.185541,27.95,0.012475,0.16508,0.505553,0.543768,7.71109,4.043
0,0,0.163825,0.122148,0.326879,2.09739,1.007193,-0.133874,17.73,0.231983,0.324416,0.466092,0.918674,5.244005,2.587
1,3,0.109231,0.017006,0.172998,2.929099,0.680534,-0.179596,18.34,0.090135,-0.142,0.263805,0.531391,7.57626,2.99
1,1,0.400609,0.182955,0.562419,3.008436,1.078048,0.007506,16.25,0.105903,0.131433,0.598571,1.17995,2.483262,3.199
1,3,0.438572,0.377228,0.562397,4.639282,1.289625,-0.13198,23.91,0.105092,0.332067,0.96109,1.927842,4.346428,4.794
1,4,0.171115,0.008987,0.236245,2.945493,0.995387,-0.07698,15.32,0.235793,0.137587,0.457661,1.309067,5.538204,3.896
1,2,0.577277,0.336384,0.72221,3.568888,1.1061995,-0.012301,16.06,-0.964677,-0.243513,0.07186,0.186713,1.409983,4.049
1,1,0.433955,0.188876,0.555436,2.241202,1.188859,0.031902,31.85,0.092698,0.074553,0.50418,0.992968,1.692919,3.275
0,0,0.400428,0.19697,0.356342,5.058385,1.367475,0.000708,26.67,0.231589,0.091842,0.168231,0.527989,2.461594,3.947
1,1,0.334685,0.310394,0.440256,4.313385,1.1061995,-0.022058,25.34,0.087601,0.066769,0.400919,0.666027,3.855969,4.483
1,1,1.256257,0.445458,0.755737,4.1000505,3.247104,-0.393157,24.66,-0.004992,-0.706854,1.18378,2.057844,-0.674157,3.434
1,1,0.114822,0.088368,0.228763,3.237032,0.971664,-0.04924,17.33,0.265351,0.189199,0.256125,0.791269,9.682976,3.57
1,8,0.33137,0.281171,0.3628,2.465669,1.1061995,0.010398,28.09,-0.164607,-0.165467,0.31641,0.876455,2.521176,4.11
0,0,0.469142,0.30437,0.484445,1.870739,1.129678,0.025887,55.36,0.065326,0.273049,0.708382,4.190544,2.176029,3.95
0,0,0.433951,0.230536,0.425284,4.07087,2.244496,-0.331769,30.41,0.025658,0.191493,1.051895,1.325228,3.507961,3.415
1,6,0.275936,0.098403,0.327901,5.759406,1.1061995,-0.005617,13.07,-0.210608,0.144596,0.329931,0.492126,7.965194,4.008
1,2,0.412913,0.066908,0.280546,4.632826,0.950905,-0.305105,23.94,0.21863,0.191362,0.423169,0.815615,2.131376,2.918
1,3,0.448249,0.37427,0.544803,4.530736,1.39077,-1.398458,22.42,0.362418,0.04813,0.813106,1.743622,2.226848,3.082
1,3,0.386007,0.056754,0.399709,5.210144,0.997139,-0.848556,45.44,0.085842,0.265934,0.88191,1.139005,7.46438,4.661
0,0,0.276135,0.089216,0.234748,3.581568,1.081142,-0.285919,15.05,0.041676,0.169241,0.756078,2.104609,4.515582,3.904
1,1,0.444686,0.257377,0.411436,4.02063,2.186783,-0.483487,18.43,-0.082192,0.01267,0.52939,1.089847,2.626462,4.81
0,0,0.525435,0.160409,0.562797,4.099705,1.697379,-0.940953,29.24,0.022599,0.043252,0.472278,0.603573,1.563771,3.402
0,0,0.236733,0.031302,0.244503,2.108077,0.91213,-0.136791,18.1,0.13281,0.118669,0.345577,0.582951,2.927279,3.033
0,0,0.631751,0.168386,0.679111,4.970589,44.744979,-1.487677,31.43,0.027433,0.122424,0.818683,0.995093,2.366614,2.988
1,2,0.250059,0.020153,0.169805,3.790594,0.931667,-0.037416,43.09,0.148724,0.240154,0.481759,0.740043,5.906047,4.186
0,0,0.783987,0.515542,0.773418,1.857427,8.630177,-0.621642,22.43,0.036105,0.063842,0.137393,0.142146,1.050641,4.761
1,8,0.844679,0.219426,1.583027,4.1000505,1.1061995,-0.013391,22.7,-0.398401,-10.93886,0.953395,1.224259,12.619821,3.92
1,3,0.717193,0.503249,0.788849,1.596097,11.420655,-0.844703,34.86,-0.025269,0.059287,0.558114,0.675626,1.265013,3.453
1,2,0.676196,0.287718,0.693596,4.67276,19.828736,-0.316137,41.54,0.233996,0.195015,0.433615,0.634137,1.908766,3.519
1,3,0.09755,0.305582,0.348346,3.072923,1.078948,-0.174103,25.05,-0.860689,-0.195557,0.213809,0.363567,12.763831,3.7
0,0,0.591505,0.002182,0.409838,3.364938,1.777524,-0.201087,24.69,0.045709,0.120715,0.601624,0.70242,3.237218,2.063
1,2,0.647679,0.28462,0.559856,6.666072,1.897696,-0.191529,19.84,-0.022829,0.063264,0.339327,0.664511,1.600609,4.711
1,2,0.103466,0.030622,0.143947,2.672513,0.945746,-0.17928,31.82,0.375824,0.238086,0.240945,0.59912,10.151422,2.647
1,10,0.677844,0.224417,0.687944,2.480097,1.342262,-1.644278,44.68,0.293141,0.242566,0.518469,0.575604,2.319952,6.057
1,2,0.662474,0.321816,0.654615,2.345331,1.283433,-0.233447,30.01,0.047088,0.138143,0.297678,0.397035,1.199252,4.29
0,0,0.217126,0.007824,0.204245,2.956144,0.991377,-0.200389,36.67,0.301457,0.559824,0.652,1.100568,5.832104,3.829
0,0,0.288266,0.014547,0.373532,1.925158,1.012913,0.023899,36.38,0.064222,0.187585,0.988116,2.051797,2.854455,3.764
0,0,0.47622,0.407394,0.698677,3.84455,1.86588,0.058753,31.4,0.16306,0.131597,0.421509,0.929872,1.545331,5.079
0,0,0.535317,0.168827,0.380611,3.623608,1.554118,-0.1629,21.55,0.077406,0.112176,0.555556,1.061183,2.478692,3.203
0,0,0.392225,0.007798,0.290135,3.798718,0.638141,-0.354174,17.66,0.050226,0.27333,0.659296,0.954603,3.947789,3.345
1,2,0.410118,0.216227,0.382914,3.098953,1.078684,-2.031074,30.92,0.114662,0.169382,0.388653,0.844514,2.682862,4.049
0,0,0.1954,0.012692,0.257781,3.436519,1.355683,-0.030503,32.15,0.079924,0.12128,0.341879,0.449903,7.131429,4.701
0,0,0.107918,0.044136,0.12045,7.206577,0.992839,-0.437846,42.65,0.227161,0.300269,0.383693,0.551555,21.89648,5.231
1,2,0.46115,0.304261,0.456714,4.783579,1.1061995,-0.682256,4.15,0.079324,0.208831,0.449398,0.595979,2.416192,4.303
1,2,0.499454,0.432091,0.564545,3.017176,2.273358,-0.741922,25.59,-0.015277,0.051833,0.272555,0.570882,2.209615,5.586
0,0,0.416538,0.287641,0.42651,3.069236,1.674933,0.093839,20.03,0.021045,0.186452,0.344641,0.605706,2.777357,5.297
1,1,0.136979,0.018592,0.155903,11.065098,0.999276,-0.121927,62.52,0.129334,0.339871,0.184229,0.619063,3.997668,3.573
0,0,0.19919,0.009064,0.056063,5.832144,0.97074,-0.016547,19.76,0.124979,0.182493,0.382059,1.146821,8.460223,5.128
1,4,0.346726,0.407979,1.610428,3.275148,1.110507,-1.601642,13.94,0.61437,0.148619,0.2123,0.885043,1.805549,4.091
1,1,0.486563,0.40339,0.546123,3.484402,1.238425,-0.000322,33.84,0.086731,0.135724,0.43616,0.79179,2.10154,3.632
0,0,0.688024,0.36986,0.739127,4.70848,1.404772,-0.867919,49.28,0.096168,0.069504,0.3441,0.62518,1.483991,3.214
0,0,0.556496,0.455093,0.759384,3.681404,1.173202,0.185484,39.86,0.142403,0.204841,0.396161,4.106571,1.810745,3.666
0,0,0.51699,0.207546,0.512881,17.279461,1.1061995,-0.074489,35.15,-0.078621,0.018814,0.166273,0.879956,1.609408,3.866
1,3,0.26806,0.066754,0.182722,3.975707,1.020845,-0.003117,21.22,0.258128,0.399074,0.475906,1.036746,4.608353,5.23
0,0,0.148888,0.021056,0.152296,3.809073,1.020437,-0.380632,21.54,0.172518,0.310765,0.590393,1.290623,14.781111,2.545
1,2,0.58339,0.389492,0.622999,6.573119,1.122288,-0.756338,43.1,0.643311,0.246182,0.345462,0.602535,3.482416,3.443
1,1,0.673665,0.160215,0.729179,5.168089,1.427128,-0.882344,38.74,0.066872,0.146474,0.614956,0.802673,2.16378,3.868
1,2,0.479352,0.104578,0.403076,2.617836,1.1061995,-0.127585,19.54,-0.008434,0.06197,0.678623,1.199273,2.284173,4.066
1,2,0.200024,0.011915,0.16946,3.848176,0.965784,0.177633,26.77,0.21551,0.148269,0.318451,0.659561,7.262245,3.623
1,1,0.496163,0.257762,0.432163,2.127194,0.097964,-0.206289,13.34,0.10867,0.078595,0.291567,0.610852,1.283214,4.771
1,1,0.288985,0.184645,0.336991,3.528383,1.081068,0.091659,14.69,0.258466,0.318478,0.458845,0.950729,4.749483,4.222
1,3,0.255736,0.285635,0.407436,5.653495,1.1061995,-0.308939,36.15,0.019847,0.030784,0.360134,0.99461,2.132351,5.077
0,0,0.546599,0.240717,0.391869,3.808761,2.174689,-0.271578,38.94,0.116976,0.071119,0.274727,0.431411,1.887358,3.493
1,1,0.916414,0.336441,1.357498,10.48036,5.564937,-0.090593,29.82,0.061249,-0.026695,0.00345,0.024164,-0.428036,3.584
0,0,0.186967,0.078611,0.146401,4.721366,1.072515,-0.16604,21.8,0.137055,0.03461,0.191963,0.530011,5.408068,3.604
0,0,0.417781,0.032061,0.307864,3.542386,0.918582,-1.572279,25.88,0.109471,0.296715,1.196466,1.499011,5.03211,1.991
1,1,0.363411,0.202443,0.386768,3.785753,1.07564,-0.222273,18.21,0.092483,0.150008,0.585951,0.923068,2.673678,3.784
1,5,0.417215,0.456923,0.487341,3.251057,0.232931,-0.324107,38.01,0.123117,0.1431,0.202451,0.435616,2.767136,4.276
1,2,0.469524,0.248852,0.573796,2.62018,1.099727,-0.387244,15.3,0.084547,0.179043,1.126006,1.906899,2.725886,2.857
0,0,0.444529,0.153333,0.300221,3.306286,1.172244,0.653601,21.83,0.071781,0.193136,1.104869,1.612947,3.462612,3.695
0,0,0.30842,0.220943,0.367267,2.841942,1.042792,-0.071779,52.34,0.122814,0.279622,2.304407,5.983568,7.454149,4.38
1,3,0.532355,0.44895,0.60484,5.003373,1.300414,-0.005612,37.98,0.393225,0.120874,0.269626,0.772245,1.284419,4.079
1,2,0.282978,0.214748,0.281759,3.962109,1.08181,-0.169522,42.13,0.124682,0.287903,0.488081,1.669622,7.096051,3.993
0,0,0.101475,0.02134,0.106044,3.747376,0.940465,-0.079249,17.3,0.313219,0.136909,0.187282,0.387323,12.067401,3.057
0,0,0.710228,0.167355,0.630407,2.183477,1.1061995,0.616545,25.98,-0.000136,-0.006671,1.380993,2.060461,1.367898,3.971
0,0,0.571874,0.360642,0.559769,1.944301,1.39039,-0.170085,26.33,0.087775,0.247049,0.408564,0.984186,1.902171,3.726
1,4,0.532324,0.347891,0.528715,2.447108,1.221458,-0.256618,27.69,0.015048,0.050302,0.877794,1.514327,1.970968,4.323
1,2,0.771458,0.51265,0.753457,4.477986,1.549212,-0.340746,29.8,0.09978,0.102786,0.646011,1.185175,2.252246,3.214
0,0,0.221809,0.140393,0.312933,5.673718,2.793615,-0.003334,13.72,-0.343023,0.252086,0.235749,0.856724,11.426094,5.008
1,2,0.502719,0.22969,0.432927,2.286322,1.079181,-0.269616,54.5,0.065812,0.212391,0.615456,0.763755,2.566993,3.857
1,1,0.548074,0.358209,0.67282,2.588126,1.610969,0.208834,54.4,-0.033721,0.178083,0.581809,1.108444,2.332946,2.701
1,2,0.53084,0.842843,0.993995,4.263505,1.238373,-0.349663,42.63,0.374843,0.177742,0.335595,1.498621,2.474811,3.898
0,0,0.256886,0.026467,0.317145,6.421024,0.906127,-0.072454,29.6,0.165063,0.299485,0.532987,0.940341,9.039192,3.901
0,0,0.19436,0.010786,0.16688,1.979335,1.002578,-0.195627,16.73,0.238236,0.524451,0.67457,1.240396,6.467452,2.321
0,0,0.618515,0.380952,0.634622,5.758616,1.61622,0.181781,20.4,0.046137,0.081062,0.90941,1.612196,2.674336,3.464
0,0,0.306325,0.331128,0.382375,2.364726,1.988218,-0.277405,16.13,0.026831,0.256279,1.186557,1.983164,4.906301,3.275
0,0,0.440507,0.38696,0.615426,3.448647,1.773464,-0.404212,29.27,0.218616,0.122342,0.196359,0.456827,2.166361,3.746
0,0,0.243818,0.095142,0.192728,3.641863,1.011801,0.119765,26.26,0.775036,0.236913,0.142616,0.501511,6.468183,4.609
1,7,0.821621,0.339577,0.437462,4.183252,1.113294,-0.433787,24.06,-0.271448,-0.347135,0.129244,0.238387,1.715557,5.653
1,2,0.598589,0.391054,0.646288,12.068008,1.804098,-0.04719,40.23,0.033206,0.088825,0.286601,0.763193,7.989623,3.387
0,0,0.342816,0.081509,0.366293,2.031088,1.275588,0.220022,21.28,0.029364,0.23296,0.423334,0.666197,3.208013,4.695
0,0,0.494547,0.289844,0.450618,11.893211,1.087738,-0.470661,24.25,0.284097,0.272425,0.547992,0.959665,7.585631,3.435
0,0,0.293008,0.118839,0.272242,1.898528,0.410791,-2.397686,31.98,0.047065,0.116265,0.332931,0.545478,2.480852,4.25
0,0,0.417886,0.151963,0.3707,2.448939,1.025472,0.029198,20.19,0.060325,0.274472,0.772114,1.568466,3.685346,4.519
1,3,0.542457,2.461599,2.878508,6.085574,1.155964,-0.423152,24.04,0.099633,0.101531,0.168362,1.023618,2.473795,5.775
1,1,0.403864,0.442476,0.624869,8.187375,0.986758,0.447181,35.81,1.4848,0.208598,0.306619,0.695479,6.637687,4.528
0,0,0.199602,0.015043,0.408924,4.235417,0.782151,-0.185698,17.85,-0.535467,0.065714,0.351804,0.818453,7.11325,4.061
0,0,0.230262,0,0.156827,3.946357,0.87372,-0.504466,23.1,0.03476,0.318168,0.450211,0.520799,6.559747,3.497
1,3,0.439639,0.146698,0.451371,2.420483,1.016292,0.029958,38.85,0.011225,0.191372,0.760286,1.371583,3.140452,3.708
0,0,0.544335,0.174247,0.281525,2.440485,1.084684,-0.393975,8.77,0.129921,0.14481,0.352462,0.647925,1.700148,3.518
1,10,0.2443,0.131051,0.199584,10.820703,1.1061995,-0.118808,18.13,-0.29884,-0.254931,0.307767,0.644056,10.776174,5.33
1,2,0.718109,0.475568,0.606309,2.808983,1.900528,-0.200284,39.84,0.175434,0.054971,0.249267,0.471753,0.906051,5.022
0,0,0.302576,0.000499,0.242358,2.20828,0.884082,0.114993,22.35,0.060294,0.217347,0.615282,1.13695,2.492466,3.907
0,0,0.352762,0.314744,0.43263,6.719998,6.93648,0.009325,19.61,-0.028855,0.087434,0.597228,1.016702,6.415057,4.063
1,6,0.689636,0.464282,0.729652,3.273809,1.615191,0.110036,32.06,-0.286632,0.034168,0.476508,1.16873,0.806025,2.344
0,0,0.280791,0.145544,0.200109,2.180341,1.545199,-0.045295,31.31,0.036738,0.105506,0.237738,0.44118,2.797224,3.548
1,2,0.482456,0.303148,0.52353,2.163268,1.105051,-0.081871,42.2,0.03849,0.161151,0.486648,0.94739,1.953008,3.821
1,1,0.348269,0.077124,0.281907,3.588501,1.05848,-0.013272,14.32,0.150904,0.250798,0.543115,1.72673,5.495543,4.37
0,0,0.537133,0.129349,0.499251,7.450526,1.145919,-1.098732,19,0.053487,0.126006,0.552244,0.654581,3.573208,4.198
1,4,0.474955,0.456758,0.495343,2.068096,1.514266,-0.526986,14.48,0.312074,0.159762,0.199096,3.236816,0.857959,5.233
0,0,0.071215,0.085127,0.149776,2.999734,0.975424,-0.274549,27.08,0.766137,0.26044,0.193372,0.593941,11.712995,2.588
1,1,0.806286,0.077959,0.79801,0.515144,1.045224,-7.407349,30.3,0.094442,0.138543,0.360048,0.384917,0.986732,4.291
1,1,0.593529,0.480931,0.733297,3.362859,1.110456,-0.017881,18.09,0.031657,-0.005295,0.793625,1.611646,1.907716,3.558
0,0,0.793129,0.468438,0.841335,5.836684,1.1061995,-0.237408,28.19,-0.018458,-0.172797,0.711055,0.857785,1.132162,3.323
1,3,0.418272,0.261542,0.488187,4.895575,1.277837,-0.014643,18.36,0.228334,0.148545,0.389042,0.572377,3.804312,4.656
1,1,0.602472,0.448845,0.652895,5.909162,1.1061995,-0.588044,23.39,0.051879,0.095413,0.434158,1.137557,1.993128,5.217
1,4,0.371793,0.25177,0.488812,2.191492,1.605581,-0.183928,20.09,0.078365,0.09172,0.458942,1.655846,1.637208,4.287
0,0,0.461449,0.30273,0.504649,4.958833,1.114333,-0.040259,24.07,-0.359233,0.018757,0.34311,0.741471,2.652498,4.278
0,0,0.102064,0.076799,0.160048,6.954346,0.992765,0.38228,20.3,0.166765,0.132801,0.161449,0.294609,13.980913,3.217
0,0,0.165389,0.279311,0.477936,2.740376,1.318594,0.051215,45.65,0.202208,0.294661,0.470589,0.810626,5.339828,4.856
0,0,0.489346,0.441317,0.626312,7.332667,8.488141,-0.021234,30.66,0.020192,-0.019566,0.330586,1.095811,2.591036,3.343
0,0,0.33563,0.245542,0.404617,2.4559,0.840749,0.083533,30.7,-0.195302,-0.020795,0.658174,1.077856,2.915584,2.682
0,0,0.174439,0.134412,0.181234,2.967214,1.099371,-0.158249,18.68,-0.111699,0.074708,0.143371,0.311264,6.243433,3.448
0,0,0.156917,0.016961,0.12535,4.844397,0.962642,-1.034064,19.75,0.192673,0.101632,0.208148,0.406394,5.026426,3.915
1,2,0.506906,0.231238,0.42985,2.786809,1.274724,-0.329724,29.81,0.243868,0.136783,0.31498,0.707789,2.539407,4.859
1,1,0.601268,0.169437,0.624606,2.792939,1.026121,-0.498765,39,0.123746,0.177877,0.432194,0.629519,2.098387,3.686
1,1,0.620148,0.312115,0.590098,1.824789,9.909619,0.14516,29.78,0.010242,0.041814,0.214234,0.346276,0.705044,3.782
0,0,0.357233,0.419631,0.614495,1.906942,1.554882,-0.041584,47.21,0.098545,0.09367,0.186515,0.851798,1.320628,4.917
1,1,0.658413,0.250733,0.523925,3.374031,1.490447,-0.922232,38.54,0.079307,0.013944,0.45826,0.974698,0.78117,3.267
1,1,0.334951,0.276935,0.51749,6.701973,1.1061995,-0.002913,32.17,-0.67209,-0.153876,0.267582,0.945735,3.472799,2.202
1,2,0.531661,0.274387,0.550781,3.673198,1.387786,0.020145,14.4,0.137466,0.143028,0.315793,0.586733,1.546698,4.267
0,0,0.681079,0.295911,0.717503,2.858076,1.527394,-0.165819,40.56,0.014865,0.099415,1.869965,2.471841,2.836792,3.649
1,2,0.32996,0.131254,0.267726,2.771093,1.018193,-0.227242,49.95,0.144347,0.208179,0.770824,1.22179,4.850407,3.232
1,3,0.290235,0.025741,0.144104,13.602622,0.927854,0.159398,27.87,0.966105,0.235329,0.226424,0.280332,4.12054,4.47
0,0,0.292457,0.035904,0.309509,3.150841,0.968468,-0.26728,7.41,0.121238,0.202301,0.622229,0.962224,4.000201,5.344
0,0,0.860102,0.546947,0.978418,3.277694,2.381287,-0.877847,23.79,-0.066331,0.024351,0.460611,0.596036,0.835005,3.845
1,2,0.28506,0.270228,0.331625,2.351581,1.236965,0.214464,39.08,0.048872,0.240225,0.389843,0.488559,3.073257,5.49
0,0,0.231704,0.101799,0.246171,12.149418,1.114272,-0.002811,44.55,-0.085416,0.058606,0.5052,1.342575,7.244929,3.034
0,0,0.310334,0.029574,0.265991,15.012738,1.1061995,-0.986399,16,0.027498,0.045677,0.48266,0.668028,14.642355,3.801
0,0,0.62758,0.346685,0.551807,4.582272,-7.654423,0.29242,34.21,-0.208107,-0.073823,0.526147,1.084441,1.181008,3.049
1,2,0.186983,0.072161,0.257953,3.050554,1.981729,-0.048362,42.24,-0.055072,0.112973,0.422612,1.071826,4.402123,4.042
0,0,0.191813,0.013192,0.199086,1.67228,1.758594,1.980445,29.96,0.012932,0.245476,0.94951,1.455176,5.14878,3.947
0,0,0.409047,0.116962,0.422249,4.839606,1.190684,-0.0152,29.61,0.041674,0.144409,0.648138,1.392938,4.114099,4.483
1,1,0.269907,0.012907,0.048661,2.130637,0.968601,0.041183,26.38,0.546374,0.318412,0.290811,0.425622,5.510096,5.037
1,1,0.30631,0.082006,0.286316,4.684768,1.358875,-0.251298,15.79,0.03079,0.214189,1.367305,2.145052,6.409162,3.582
0,0,0.183289,0.092219,0.170604,1.395929,1.095418,-0.499218,27.32,0.065275,0.115975,0.334019,0.600709,2.756795,3.6
1,1,0.499252,0.315864,0.458363,2.505155,12.279487,-0.53591,47.28,0.062233,0.071507,0.330073,0.559033,1.631288,2.675
0,0,0.412814,0.125858,0.424026,2.836855,1.01613,-0.381205,22.86,0.0846,0.367619,0.714374,1.342338,2.513762,4.66
